nohup: ignoring input

   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server

nohup: ignoring input

   INFO  Server running on [http://0.0.0.0:8000].  

  Press Ctrl+C to stop the server

  2026-01-23 14:46:00 /favicon.ico ................................. ~ 0.08ms
  2026-01-23 14:48:11 / ............................................ ~ 0.19ms
  2026-01-23 14:48:11 /images/atendenteico.png ..................... ~ 0.06ms
  2026-01-23 14:48:11 /favicon.ico ................................. ~ 0.05ms
  2026-01-23 14:48:11 / ............................................ ~ 0.08ms
  2026-01-23 14:48:11 /images/atendenteico.png ..................... ~ 0.03ms
  2026-01-23 14:48:11 /favicon.ico ................................. ~ 0.03ms
  2026-01-23 14:48:14 /selecionar-guiche ........................... ~ 0.09ms
  2026-01-23 14:48:15 / ............................................ ~ 0.02ms
  2026-01-23 14:48:15 /images/atendenteico.png ..................... ~ 2.11ms
  2026-01-23 14:48:15 /favicon.ico ................................. ~ 0.13ms
  2026-01-23 14:48:17 /logout ...................................... ~ 0.14ms
  2026-01-23 14:48:18 / ............................................ ~ 0.03ms
  2026-01-23 14:48:18 /login ....................................... ~ 0.02ms
  2026-01-23 14:48:18 /images/login.png ............................ ~ 0.02ms
  2026-01-23 14:48:18 /favicon.ico ................................. ~ 0.02ms
  2026-01-23 14:48:23 / ............................................ ~ 0.18ms
  2026-01-23 14:48:23 /images/atendenteico.png ..................... ~ 2.35ms
  2026-01-23 14:48:23 /favicon.ico ................................. ~ 0.03ms
  2026-01-23 14:48:52 /login ....................................... ~ 0.91ms
  2026-01-23 14:48:52 / ............................................ ~ 0.03ms
  2026-01-23 14:48:52 /images/atendenteico.png ..................... ~ 0.13ms
  2026-01-23 14:48:52 /favicon.ico ................................. ~ 0.07ms
  2026-01-23 14:49:07 /selecionar-guiche ........................... ~ 0.08ms
  2026-01-23 14:49:07 / ............................................ ~ 0.03ms
  2026-01-23 14:49:07 /images/atendenteico.png ..................... ~ 1.17ms
  2026-01-23 14:49:07 /favicon.ico ................................. ~ 0.13ms
  2026-01-23 14:49:56 /selecionar-guiche ........................... ~ 0.10ms
  2026-01-23 14:49:56 / ............................................ ~ 0.33ms
  2026-01-23 14:49:56 /images/atendenteico.png ..................... ~ 0.02ms
  2026-01-23 14:49:57 /favicon.ico ................................. ~ 0.12ms
  2026-01-23 14:50:01 /home ........................................ ~ 0.09ms
  2026-01-23 14:50:01 /images/atendenteico.png ..................... ~ 0.04ms
  2026-01-23 14:50:01 /images/triagemico.png ....................... ~ 0.21ms
  2026-01-23 14:50:01 /favicon.ico ................................. ~ 0.02ms
  2026-01-23 14:50:04 /favicon.ico ................................. ~ 0.10ms
  2026-01-23 14:50:04 /selecionar-guiche ............................... ~ 2s
  2026-01-23 14:50:06 / ............................................ ~ 0.03ms
  2026-01-23 14:50:06 /images/atendenteico.png ..................... ~ 0.03ms
  2026-01-23 14:50:06 /favicon.ico ................................. ~ 0.02ms
  2026-01-23 14:50:28 /selecionar-guiche ........................... ~ 0.17ms
  2026-01-23 14:50:28 / ............................................ ~ 0.06ms
  2026-01-23 14:50:28 /images/atendenteico.png ..................... ~ 0.02ms
  2026-01-23 14:50:28 /favicon.ico ................................. ~ 0.03ms
  2026-01-23 14:50:37 /selecionar-guiche ........................... ~ 0.14ms
  2026-01-23 14:50:37 / ............................................ ~ 0.06ms
  2026-01-23 14:50:37 /images/atendenteico.png ..................... ~ 0.03ms
  2026-01-23 14:50:37 /favicon.ico ................................. ~ 0.02ms
  2026-01-23 14:50:45 /home ...................................... ~ 500.46ms
  2026-01-23 14:50:45 /images/atendenteico.png ..................... ~ 0.09ms
  2026-01-23 14:50:45 /images/triagemico.png ....................... ~ 2.49ms
  2026-01-23 14:50:45 /favicon.ico ................................. ~ 0.03ms
  2026-01-23 14:50:52 /favicon.ico ................................. ~ 0.13ms
  2026-01-23 14:50:52 /home ........................................... ~ 15s
  2026-01-23 14:51:07 /images/atendenteico.png ..................... ~ 0.04ms
  2026-01-23 14:51:07 /images/triagemico.png ....................... ~ 0.18ms
  2026-01-23 14:51:07 /favicon.ico ................................. ~ 2.10ms
  2026-01-23 14:51:10 /queue/atendimento ........................... ~ 0.09ms
  2026-01-23 14:51:10 /queue/tickets/atendimento ................... ~ 0.03ms
  2026-01-23 14:51:10 /favicon.ico ................................. ~ 0.03ms
  2026-01-23 14:51:12 /home ........................................ ~ 0.09ms
  2026-01-23 14:51:13 /images/triagemico.png ....................... ~ 0.03ms
  2026-01-23 14:51:13 /images/atendenteico.png ..................... ~ 0.02ms
  2026-01-23 14:51:13 /favicon.ico ................................. ~ 0.07ms
  2026-01-23 14:51:16 /favicon.ico ................................. ~ 0.23ms
  2026-01-23 14:51:16 /queue/tickets/atendimento ....................... ~ 5s
  2026-01-23 14:51:26 /queue/tickets/atendimento ................... ~ 0.76ms
  2026-01-23 14:51:29 /favicon.ico ................................. ~ 0.24ms
  2026-01-23 14:51:29 /queue/atendimento ............................... ~ 2s
  2026-01-23 14:51:31 /queue/tickets/atendimento ................... ~ 0.03ms
  2026-01-23 14:51:31 /favicon.ico ................................. ~ 0.03ms
  2026-01-23 14:51:36 /queue/tickets/atendimento ................... ~ 0.41ms
  2026-01-23 14:51:41 /queue/tickets/atendimento ................... ~ 0.97ms
  2026-01-23 14:51:46 /queue/tickets/atendimento ................... ~ 0.10ms
  2026-01-23 14:51:51 /queue/tickets/atendimento ................... ~ 0.78ms
  2026-01-23 14:51:56 /queue/tickets/atendimento ................... ~ 0.10ms
  2026-01-23 14:52:01 /queue/tickets/atendimento ................... ~ 0.14ms
  2026-01-23 14:52:06 /queue/tickets/atendimento ................... ~ 0.11ms
  2026-01-23 14:52:11 /queue/tickets/atendimento ................... ~ 0.12ms
  2026-01-23 14:52:16 /queue/tickets/atendimento ................... ~ 0.09ms
  2026-01-23 14:52:21 /queue/tickets/atendimento ................... ~ 0.13ms
  2026-01-23 14:52:26 /queue/tickets/atendimento ................... ~ 0.14ms
  2026-01-23 14:52:31 /queue/tickets/atendimento ................... ~ 0.14ms
  2026-01-23 14:52:36 /queue/tickets/atendimento ................... ~ 0.15ms
  2026-01-23 14:52:41 /queue/tickets/atendimento ................... ~ 0.10ms
  2026-01-23 14:52:46 /queue/tickets/atendimento ................... ~ 0.17ms
  2026-01-23 14:52:51 /queue/tickets/atendimento ................... ~ 0.14ms
  2026-01-23 14:52:56 /queue/tickets/atendimento ................... ~ 0.17ms
  2026-01-23 14:53:01 /queue/tickets/atendimento ................... ~ 0.09ms
  2026-01-23 14:53:01 /queue/triagem ............................... ~ 0.15ms
  2026-01-23 14:53:01 /queue/tickets/triagem ....................... ~ 0.05ms
  2026-01-23 14:53:01 /favicon.ico ................................. ~ 0.06ms
  2026-01-23 14:53:06 /queue/tickets/triagem ....................... ~ 0.42ms
  2026-01-23 14:53:11 /queue/tickets/triagem ....................... ~ 0.09ms
  2026-01-23 14:53:13 /queue/triagem ............................. ~ 500.51ms
  2026-01-23 14:53:13 /queue/tickets/triagem ....................... ~ 0.07ms
  2026-01-23 14:53:13 /favicon.ico ................................. ~ 0.03ms
  2026-01-23 14:53:13 /ticket/take ................................. ~ 1.75ms
  2026-01-23 14:53:14 /images/regular.png .......................... ~ 0.03ms
  2026-01-23 14:53:14 /images/preferencial.png ..................... ~ 0.55ms
  2026-01-23 14:53:14 /favicon.ico ................................. ~ 0.06ms
  2026-01-23 14:53:14 /images/bgticket.png ....................... ~ 500.50ms
  2026-01-23 14:53:41 /ticket/take ................................. ~ 0.08ms
  2026-01-23 14:53:41 /ticket/1 .................................. ~ 500.31ms
  2026-01-23 14:53:41 /images/bgticket.png ....................... ~ 500.23ms
  2026-01-23 14:53:46 /favicon.ico ................................. ~ 0.10ms
  2026-01-23 14:53:46 /ticket/take ................................. ~ 0.07ms
  2026-01-23 14:53:46 /images/regular.png .......................... ~ 0.03ms
  2026-01-23 14:53:46 /images/preferencial.png ..................... ~ 0.02ms
  2026-01-23 14:53:46 /images/bgticket.png ....................... ~ 500.36ms
  2026-01-23 14:53:47 /favicon.ico ................................. ~ 0.14ms
  2026-01-23 14:53:47 /ticket/take ................................. ~ 0.07ms
  2026-01-23 14:53:48 /ticket/2 .................................... ~ 0.06ms
  2026-01-23 14:53:48 /images/bgticket.png ............................. ~ 1s
  2026-01-23 14:53:49 /favicon.ico ................................. ~ 0.08ms
  2026-01-23 14:53:56 /favicon.ico ..................................... ~ 2s
  2026-01-23 14:53:56 /favicon.ico ..................................... ~ 3s
  2026-01-23 14:53:59 /queue/tickets/triagem ........................... ~ 5s
  2026-01-23 14:54:06 /favicon.ico ................................. ~ 0.16ms
  2026-01-23 14:54:06 /favicon.ico ..................................... ~ 1s
  2026-01-23 14:54:07 /queue/triagem ................................... ~ 1s
  2026-01-23 14:54:08 /queue/tickets/triagem ....................... ~ 0.06ms
  2026-01-23 14:54:08 /favicon.ico ................................. ~ 0.03ms
  2026-01-23 14:54:13 /queue/tickets/triagem ....................... ~ 1.76ms
  2026-01-23 14:54:15 /favicon.ico ................................. ~ 0.17ms
  2026-01-23 14:54:15 /queue/triagem ................................... ~ 2s
  2026-01-23 14:54:17 /queue/tickets/triagem ....................... ~ 0.03ms
  2026-01-23 14:54:17 /favicon.ico ................................. ~ 0.03ms
  2026-01-23 14:54:22 /logout ...................................... ~ 0.09ms
  2026-01-23 14:54:22 / .......................................... ~ 500.36ms
  2026-01-23 14:54:22 /login ....................................... ~ 0.03ms
  2026-01-23 14:54:22 /queue/tickets/triagem ....................... ~ 0.02ms
  2026-01-23 14:54:22 /images/login.png ............................ ~ 0.02ms
  2026-01-23 14:54:22 /favicon.ico ................................. ~ 0.02ms
  2026-01-23 14:54:27 /login ..................................... ~ 500.37ms
  2026-01-23 14:54:28 /login ....................................... ~ 2.10ms
  2026-01-23 14:54:28 /images/login.png .......................... ~ 500.34ms
  2026-01-23 14:54:28 /favicon.ico ................................. ~ 0.05ms
  2026-01-23 14:54:33 /login ..................................... ~ 500.30ms
  2026-01-23 14:54:33 /queue/tickets/triagem ....................... ~ 0.05ms
  2026-01-23 14:54:33 /favicon.ico ................................. ~ 0.06ms
  2026-01-23 14:54:36 /queue/tickets/triagem ....................... ~ 0.09ms
  2026-01-23 14:54:36 /favicon.ico ................................. ~ 0.03ms
  2026-01-23 14:54:43 /login ..................................... ~ 500.40ms
  2026-01-23 14:54:43 /dashboard ................................... ~ 0.03ms
  2026-01-23 14:54:43 /favicon.ico ................................. ~ 0.03ms
  2026-01-23 14:56:25 /favicon.ico ................................. ~ 0.21ms
  2026-01-23 14:56:25 /favicon.ico ..................................... ~ 1s
  2026-01-23 14:56:26 /queue/tickets/triagem ........................... ~ 5s
  2026-01-23 14:56:33 /ticket/take ................................. ~ 0.08ms
  2026-01-23 14:56:34 /images/regular.png .......................... ~ 0.04ms
  2026-01-23 14:56:34 /images/preferencial.png ..................... ~ 0.20ms
  2026-01-23 14:56:34 /images/bgticket.png ....................... ~ 500.34ms
  2026-01-23 14:56:34 /favicon.ico ................................. ~ 0.17ms
  2026-01-23 14:56:40 /favicon.ico ................................. ~ 0.13ms
  2026-01-23 14:56:40 /queue/tickets/triagem ........................... ~ 5s
  2026-01-23 14:56:49 /queue/atendimento ......................... ~ 500.51ms
  2026-01-23 14:56:49 /queue/tickets/atendimento ................... ~ 0.05ms
  2026-01-23 14:56:49 /favicon.ico ................................. ~ 0.03ms
  2026-01-23 14:56:51 /queue/triagem ................................... ~ 1s
  2026-01-23 14:56:52 /queue/tickets/triagem ....................... ~ 0.03ms
  2026-01-23 14:56:52 /favicon.ico ................................. ~ 0.03ms
  2026-01-23 14:56:57 /queue/tickets/triagem ....................... ~ 0.20ms
  2026-01-23 14:57:02 /queue/tickets/triagem ....................... ~ 0.15ms
  2026-01-23 14:57:06 /queue/triagem/call ........................ ~ 500.31ms
  2026-01-23 14:57:06 /queue/triagem ............................... ~ 0.03ms
  2026-01-23 14:57:06 /queue/tickets/triagem ....................... ~ 0.02ms
  2026-01-23 14:57:06 /favicon.ico ................................. ~ 0.02ms
  2026-01-23 14:57:11 /queue/tickets/triagem ....................... ~ 0.15ms
  2026-01-23 14:57:16 /queue/tickets/triagem ....................... ~ 0.16ms
  2026-01-23 14:57:16 /home ........................................ ~ 0.03ms
  2026-01-23 14:57:17 /images/triagemico.png ....................... ~ 0.03ms
  2026-01-23 14:57:17 /images/atendenteico.png ..................... ~ 2.63ms
  2026-01-23 14:57:17 /images/graficoico.png ....................... ~ 0.04ms
  2026-01-23 14:57:17 /images/painel.png ........................... ~ 0.20ms
  2026-01-23 14:57:17 /favicon.ico ................................. ~ 0.02ms
  2026-01-23 14:57:28 /dashboard ................................... ~ 0.10ms
  2026-01-23 14:57:28 /favicon.ico ................................. ~ 0.38ms
  2026-01-23 14:57:30 /favicon.ico ................................. ~ 0.21ms
  2026-01-23 14:57:30 /adminPanel ...................................... ~ 1s
  2026-01-23 14:57:32 /favicon.ico ................................. ~ 0.03ms
  2026-01-23 14:57:43 /Painel ...................................... ~ 1.39ms
  2026-01-23 14:57:43 /favicon.ico ............................... ~ 500.33ms
  2026-01-23 14:57:50 /favicon.ico ................................. ~ 0.13ms
  2026-01-23 14:58:04 /painel ...................................... ~ 0.17ms
  2026-01-23 14:58:04 /painel/data ................................. ~ 0.74ms
